"","ID","Date","captain","meanDepth","depth_strata","meanLat","meanLon","meanTemp"
"1","2887-2007",2007-06-02,"John Drouin",16,2,44.5812269230769,-67.3796501201923,42.1454545454545
"2","2887-2007",2007-06-03,"John Drouin",16,2,44.5812269230769,-67.3796501201923,42.0166666666667
"3","2887-2007",2007-06-04,"John Drouin",16,2,44.5812269230769,-67.3796501201923,42.1041666666667
"4","2887-2007",2007-06-05,"John Drouin",16,2,44.5812269230769,-67.3796501201923,42.15
"5","2887-2007",2007-06-06,"John Drouin",16,2,44.5812269230769,-67.3796501201923,42.4125
"6","2887-2007",2007-06-07,"John Drouin",16,2,44.5812269230769,-67.3796501201923,43.0708333333333
"7","2887-2007",2007-06-08,"John Drouin",16,2,44.5812269230769,-67.3796501201923,43.3958333333333
"8","2887-2007",2007-06-09,"John Drouin",16,2,44.5812269230769,-67.3796501201923,43.4916666666667
"9","2887-2007",2007-06-10,"John Drouin",16,2,44.5812269230769,-67.3796501201923,43.5166666666667
"10","2887-2007",2007-06-11,"John Drouin",16,2,44.5812269230769,-67.3796501201923,43.5791666666667
"11","2887-2007",2007-06-12,"John Drouin",16,2,44.5812269230769,-67.3796501201923,43.6875
"12","2887-2007",2007-06-13,"John Drouin",16,2,44.5812269230769,-67.3796501201923,43.6875
"13","2887-2007",2007-06-14,"John Drouin",16,2,44.5812269230769,-67.3796501201923,43.6791666666667
"14","2887-2007",2007-06-15,"John Drouin",16,2,44.5812269230769,-67.3796501201923,43.7041666666667
"15","2887-2007",2007-06-16,"John Drouin",16,2,44.5812269230769,-67.3796501201923,43.9333333333333
"16","2887-2007",2007-06-17,"John Drouin",16,2,44.5812269230769,-67.3796501201923,44.1625
"17","2887-2007",2007-06-18,"John Drouin",16,2,44.5812269230769,-67.3796501201923,44.3375
"18","2887-2007",2007-06-19,"John Drouin",16,2,44.5812269230769,-67.3796501201923,44.3458333333333
"19","2887-2007",2007-06-20,"John Drouin",16,2,44.5812269230769,-67.3796501201923,44.5833333333333
"20","2887-2007",2007-06-21,"John Drouin",16,2,44.5812269230769,-67.3796501201923,44.5166666666667
"21","2887-2007",2007-06-22,"John Drouin",16,2,44.5812269230769,-67.3796501201923,44.475
"22","2887-2007",2007-06-23,"John Drouin",16,2,44.5812269230769,-67.3796501201923,44.4541666666667
"23","2887-2007",2007-06-24,"John Drouin",16,2,44.5812269230769,-67.3796501201923,44.6916666666667
"24","2887-2007",2007-06-25,"John Drouin",16,2,44.5812269230769,-67.3796501201923,44.7541666666667
"25","2887-2007",2007-06-26,"John Drouin",16,2,44.5812269230769,-67.3796501201923,44.9375
"26","2887-2007",2007-06-27,"John Drouin",16,2,44.5812269230769,-67.3796501201923,45.1375
"27","2887-2007",2007-06-28,"John Drouin",16,2,44.5812269230769,-67.3796501201923,45.4291666666667
"28","2887-2007",2007-06-29,"John Drouin",16,2,44.5812269230769,-67.3796501201923,45.55
"29","2887-2007",2007-06-30,"John Drouin",16,2,44.5812269230769,-67.3796501201923,45.5416666666667
"30","2887-2007",2007-07-01,"John Drouin",16,2,44.5812269230769,-67.3796501201923,45.5666666666667
"31","2887-2007",2007-07-02,"John Drouin",16,2,44.5812269230769,-67.3796501201923,45.6875
"32","2887-2007",2007-07-03,"John Drouin",16,2,44.5812269230769,-67.3796501201923,45.7666666666667
"33","2887-2007",2007-07-04,"John Drouin",16,2,44.5812269230769,-67.3796501201923,45.8291666666667
"34","2887-2007",2007-07-05,"John Drouin",16,2,44.5812269230769,-67.3796501201923,45.9916666666667
"35","2887-2007",2007-07-06,"John Drouin",16,2,44.5812269230769,-67.3796501201923,45.9916666666667
"36","2887-2007",2007-07-07,"John Drouin",16,2,44.5812269230769,-67.3796501201923,46.1083333333333
"37","2887-2007",2007-07-08,"John Drouin",16,2,44.5812269230769,-67.3796501201923,46.275
"38","2887-2007",2007-07-09,"John Drouin",16,2,44.5812269230769,-67.3796501201923,46.4041666666667
"39","2887-2007",2007-07-10,"John Drouin",16,2,44.5812269230769,-67.3796501201923,46.4416666666667
"40","2887-2007",2007-07-11,"John Drouin",16,2,44.5812269230769,-67.3796501201923,46.5083333333333
"41","2887-2007",2007-07-12,"John Drouin",16,2,44.5812269230769,-67.3796501201923,46.6291666666667
"42","2887-2007",2007-07-13,"John Drouin",16,2,44.5812269230769,-67.3796501201923,46.7375
"43","2887-2007",2007-07-14,"John Drouin",16,2,44.5812269230769,-67.3796501201923,46.9625
"44","2887-2007",2007-07-15,"John Drouin",16,2,44.5812269230769,-67.3796501201923,47.0541666666667
"45","2887-2007",2007-07-16,"John Drouin",16,2,44.5812269230769,-67.3796501201923,47.1666666666667
"46","2887-2007",2007-07-17,"John Drouin",16,2,44.5812269230769,-67.3796501201923,47.3791666666667
"47","2887-2007",2007-07-18,"John Drouin",16,2,44.5812269230769,-67.3796501201923,47.5166666666667
"48","2887-2007",2007-07-19,"John Drouin",16,2,44.5812269230769,-67.3796501201923,47.4916666666667
"49","2887-2007",2007-07-20,"John Drouin",16,2,44.5812269230769,-67.3796501201923,47.3708333333333
"50","2887-2007",2007-07-21,"John Drouin",16,2,44.5812269230769,-67.3796501201923,47.4166666666667
"51","2887-2007",2007-07-22,"John Drouin",16,2,44.5812269230769,-67.3796501201923,47.5375
"52","2887-2007",2007-07-23,"John Drouin",16,2,44.5812269230769,-67.3796501201923,47.7208333333333
"53","2887-2007",2007-07-24,"John Drouin",16,2,44.5812269230769,-67.3796501201923,47.825
"54","2887-2007",2007-07-25,"John Drouin",16,2,44.5812269230769,-67.3796501201923,48.0708333333333
"55","2887-2007",2007-07-26,"John Drouin",16,2,44.5812269230769,-67.3796501201923,48.375
"56","2887-2007",2007-07-27,"John Drouin",16,2,44.5812269230769,-67.3796501201923,48.5083333333333
"57","2887-2007",2007-07-28,"John Drouin",16,2,44.5812269230769,-67.3796501201923,48.6958333333333
"58","2887-2007",2007-07-29,"John Drouin",16,2,44.5812269230769,-67.3796501201923,48.7875
"59","2887-2007",2007-07-30,"John Drouin",16,2,44.5812269230769,-67.3796501201923,48.9041666666667
"60","2887-2007",2007-07-31,"John Drouin",16,2,44.5812269230769,-67.3796501201923,48.9291666666667
"61","2887-2007",2007-08-01,"John Drouin",16,2,44.5812269230769,-67.3796501201923,48.9041666666667
"62","2887-2007",2007-08-02,"John Drouin",16,2,44.5812269230769,-67.3796501201923,49.025
"63","2887-2007",2007-08-03,"John Drouin",16,2,44.5812269230769,-67.3796501201923,49.1
"64","2887-2007",2007-08-04,"John Drouin",16,2,44.5812269230769,-67.3796501201923,49.2583333333333
"65","2887-2007",2007-08-05,"John Drouin",16,2,44.5812269230769,-67.3796501201923,49.2571428571429
"66","2902-2007",2007-06-02,"John Drouin",29,3,44.6521618382353,-67.1713601470588,41.5636363636364
"67","2902-2007",2007-06-03,"John Drouin",29,3,44.6521618382353,-67.1713601470588,41.6583333333333
"68","2902-2007",2007-06-04,"John Drouin",29,3,44.6521618382353,-67.1713601470588,41.6916666666667
"69","2902-2007",2007-06-05,"John Drouin",29,3,44.6521618382353,-67.1713601470588,42.0375
"70","2902-2007",2007-06-06,"John Drouin",29,3,44.6521618382353,-67.1713601470588,42.2875
"71","2902-2007",2007-06-07,"John Drouin",29,3,44.6521618382353,-67.1713601470588,42.4291666666667
"72","2902-2007",2007-06-08,"John Drouin",29,3,44.6521618382353,-67.1713601470588,42.6666666666667
"73","2902-2007",2007-06-09,"John Drouin",29,3,44.6521618382353,-67.1713601470588,42.75
"74","2902-2007",2007-06-10,"John Drouin",29,3,44.6521618382353,-67.1713601470588,42.6833333333333
"75","2902-2007",2007-06-11,"John Drouin",29,3,44.6521618382353,-67.1713601470588,42.8666666666667
"76","2902-2007",2007-06-12,"John Drouin",29,3,44.6521618382353,-67.1713601470588,42.8833333333333
"77","2902-2007",2007-06-13,"John Drouin",29,3,44.6521618382353,-67.1713601470588,43.0666666666667
"78","2902-2007",2007-06-14,"John Drouin",29,3,44.6521618382353,-67.1713601470588,43.2291666666667
"79","2902-2007",2007-06-15,"John Drouin",29,3,44.6521618382353,-67.1713601470588,43.3125
"80","2902-2007",2007-06-16,"John Drouin",29,3,44.6521618382353,-67.1713601470588,43.6
"81","2902-2007",2007-06-17,"John Drouin",29,3,44.6521618382353,-67.1713601470588,43.6916666666667
"82","2902-2007",2007-06-18,"John Drouin",29,3,44.6521618382353,-67.1713601470588,43.8083333333333
"83","2902-2007",2007-06-19,"John Drouin",29,3,44.6521618382353,-67.1713601470588,43.9791666666667
"84","2902-2007",2007-06-20,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.1083333333333
"85","2902-2007",2007-06-21,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.1458333333333
"86","2902-2007",2007-06-22,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.0958333333333
"87","2902-2007",2007-06-23,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.0583333333333
"88","2902-2007",2007-06-24,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.1708333333333
"89","2902-2007",2007-06-25,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.2458333333333
"90","2902-2007",2007-06-26,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.3541666666667
"91","2902-2007",2007-06-27,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.4375
"92","2902-2007",2007-06-28,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.6458333333333
"93","2902-2007",2007-06-29,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.7375
"94","2902-2007",2007-06-30,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.7791666666667
"95","2902-2007",2007-07-01,"John Drouin",29,3,44.6521618382353,-67.1713601470588,44.9208333333333
"96","2902-2007",2007-07-02,"John Drouin",29,3,44.6521618382353,-67.1713601470588,45.0708333333333
"97","2902-2007",2007-07-03,"John Drouin",29,3,44.6521618382353,-67.1713601470588,45.2208333333333
"98","2902-2007",2007-07-04,"John Drouin",29,3,44.6521618382353,-67.1713601470588,45.4166666666667
"99","2902-2007",2007-07-05,"John Drouin",29,3,44.6521618382353,-67.1713601470588,45.5583333333333
"100","2902-2007",2007-07-06,"John Drouin",29,3,44.6521618382353,-67.1713601470588,45.65
"101","2902-2007",2007-07-07,"John Drouin",29,3,44.6521618382353,-67.1713601470588,45.6916666666667
"102","2902-2007",2007-07-08,"John Drouin",29,3,44.6521618382353,-67.1713601470588,45.7
"103","2902-2007",2007-07-09,"John Drouin",29,3,44.6521618382353,-67.1713601470588,45.725
"104","2902-2007",2007-07-10,"John Drouin",29,3,44.6521618382353,-67.1713601470588,45.8041666666667
"105","2902-2007",2007-07-11,"John Drouin",29,3,44.6521618382353,-67.1713601470588,45.9041666666667
"106","2902-2007",2007-07-12,"John Drouin",29,3,44.6521618382353,-67.1713601470588,46.075
"107","2902-2007",2007-07-13,"John Drouin",29,3,44.6521618382353,-67.1713601470588,46.3
"108","2902-2007",2007-07-14,"John Drouin",29,3,44.6521618382353,-67.1713601470588,46.4833333333333
"109","2902-2007",2007-07-15,"John Drouin",29,3,44.6521618382353,-67.1713601470588,46.675
"110","2902-2007",2007-07-16,"John Drouin",29,3,44.6521618382353,-67.1713601470588,46.8625
"111","2902-2007",2007-07-17,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.0238095238095
"112","2902-2007",2007-07-18,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.1
"113","2902-2007",2007-07-19,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.1
"114","2902-2007",2007-07-20,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.1
"115","2902-2007",2007-07-21,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.1333333333333
"116","2902-2007",2007-07-22,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.275
"117","2902-2007",2007-07-23,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.4416666666667
"118","2902-2007",2007-07-24,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.5166666666667
"119","2902-2007",2007-07-25,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.575
"120","2902-2007",2007-07-26,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.6833333333333
"121","2902-2007",2007-07-27,"John Drouin",29,3,44.6521618382353,-67.1713601470588,47.8916666666667
"122","2902-2007",2007-07-28,"John Drouin",29,3,44.6521618382353,-67.1713601470588,48.1208333333333
"123","2902-2007",2007-07-29,"John Drouin",29,3,44.6521618382353,-67.1713601470588,48.2083333333333
"124","2902-2007",2007-07-30,"John Drouin",29,3,44.6521618382353,-67.1713601470588,48.4125
"125","2902-2007",2007-07-31,"John Drouin",29,3,44.6521618382353,-67.1713601470588,48.5166666666667
"126","2902-2007",2007-08-01,"John Drouin",29,3,44.6521618382353,-67.1713601470588,48.5166666666667
"127","2902-2007",2007-08-02,"John Drouin",29,3,44.6521618382353,-67.1713601470588,48.5333333333333
"128","2902-2007",2007-08-03,"John Drouin",29,3,44.6521618382353,-67.1713601470588,48.5958333333333
"129","2902-2007",2007-08-04,"John Drouin",29,3,44.6521618382353,-67.1713601470588,48.6416666666667
"130","2902-2007",2007-08-05,"John Drouin",29,3,44.6521618382353,-67.1713601470588,48.6727272727273
"131","7753-2007",2007-06-20,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.7
"132","7753-2007",2007-06-21,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.4791666666667
"133","7753-2007",2007-06-22,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.425
"134","7753-2007",2007-06-23,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.3
"135","7753-2007",2007-06-24,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.3375
"136","7753-2007",2007-06-25,"John Stotz",29,3,43.8317012449799,-68.9941760240964,42.8916666666667
"137","7753-2007",2007-06-26,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.025
"138","7753-2007",2007-06-27,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43
"139","7753-2007",2007-06-28,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.1875
"140","7753-2007",2007-06-29,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.3125
"141","7753-2007",2007-06-30,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.4208333333333
"142","7753-2007",2007-07-01,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.375
"143","7753-2007",2007-07-02,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.6
"144","7753-2007",2007-07-03,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.7583333333333
"145","7753-2007",2007-07-04,"John Stotz",29,3,43.8317012449799,-68.9941760240964,43.875
"146","7753-2007",2007-07-05,"John Stotz",29,3,43.8317012449799,-68.9941760240964,44.1041666666667
"147","7753-2007",2007-07-06,"John Stotz",29,3,43.8317012449799,-68.9941760240964,44.3083333333333
"148","7753-2007",2007-07-07,"John Stotz",29,3,43.8317012449799,-68.9941760240964,44.2875
"149","7753-2007",2007-07-08,"John Stotz",29,3,43.8317012449799,-68.9941760240964,44.1541666666667
"150","7753-2007",2007-07-09,"John Stotz",29,3,43.8317012449799,-68.9941760240964,44.25
"151","7753-2007",2007-07-10,"John Stotz",29,3,43.8317012449799,-68.9941760240964,44.5
"152","7753-2007",2007-07-11,"John Stotz",29,3,43.8317012449799,-68.9941760240964,44.9416666666667
"153","7753-2007",2007-07-12,"John Stotz",29,3,43.8317012449799,-68.9941760240964,45.0166666666667
"154","7753-2007",2007-07-13,"John Stotz",29,3,43.8317012449799,-68.9941760240964,45.0375
"155","7753-2007",2007-07-14,"John Stotz",29,3,43.8317012449799,-68.9941760240964,45.1541666666667
"156","7753-2007",2007-07-15,"John Stotz",29,3,43.8317012449799,-68.9941760240964,45.2625
"157","7753-2007",2007-07-16,"John Stotz",29,3,43.8317012449799,-68.9941760240964,45.15
"158","7753-2007",2007-07-17,"John Stotz",29,3,43.8317012449799,-68.9941760240964,45.2875
"159","7753-2007",2007-07-18,"John Stotz",29,3,43.8317012449799,-68.9941760240964,45.45
"160","7753-2007",2007-07-19,"John Stotz",29,3,43.8317012449799,-68.9941760240964,45.5625
"161","7753-2007",2007-07-20,"John Stotz",29,3,43.8317012449799,-68.9941760240964,45.9833333333333
"162","7753-2007",2007-07-21,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.15
"163","7753-2007",2007-07-22,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.0083333333333
"164","7753-2007",2007-07-23,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.0041666666667
"165","7753-2007",2007-07-24,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.3708333333333
"166","7753-2007",2007-07-25,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.2041666666667
"167","7753-2007",2007-07-26,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.3666666666667
"168","7753-2007",2007-07-27,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.1541666666667
"169","7753-2007",2007-07-28,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.2125
"170","7753-2007",2007-07-29,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.5083333333333
"171","7753-2007",2007-07-30,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.8916666666667
"172","7753-2007",2007-07-31,"John Stotz",29,3,43.8317012449799,-68.9941760240964,46.9708333333333
"173","7753-2007",2007-08-01,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.1916666666667
"174","7753-2007",2007-08-02,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.3583333333333
"175","7753-2007",2007-08-03,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.7333333333333
"176","7753-2007",2007-08-04,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.9833333333333
"177","7753-2007",2007-08-05,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.7083333333333
"178","7753-2007",2007-08-06,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.7125
"179","7753-2007",2007-08-07,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.8
"180","7753-2007",2007-08-08,"John Stotz",29,3,43.8317012449799,-68.9941760240964,48.1208333333333
"181","7753-2007",2007-08-09,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.8958333333333
"182","7753-2007",2007-08-10,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.9833333333333
"183","7753-2007",2007-08-11,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.9791666666667
"184","7753-2007",2007-08-12,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.8041666666667
"185","7753-2007",2007-08-13,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.9625
"186","7753-2007",2007-08-14,"John Stotz",29,3,43.8317012449799,-68.9941760240964,48.375
"187","7753-2007",2007-08-15,"John Stotz",29,3,43.8317012449799,-68.9941760240964,48.4041666666667
"188","7753-2007",2007-08-16,"John Stotz",29,3,43.8317012449799,-68.9941760240964,48.7041666666667
"189","7753-2007",2007-08-17,"John Stotz",29,3,43.8317012449799,-68.9941760240964,48.7708333333333
"190","7753-2007",2007-08-18,"John Stotz",29,3,43.8317012449799,-68.9941760240964,48.8958333333333
"191","7753-2007",2007-08-19,"John Stotz",29,3,43.8317012449799,-68.9941760240964,48.1166666666667
"192","7753-2007",2007-08-20,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.7291666666667
"193","7753-2007",2007-08-21,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.8375
"194","7753-2007",2007-08-22,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.8791666666667
"195","7753-2007",2007-08-23,"John Stotz",29,3,43.8317012449799,-68.9941760240964,47.8041666666667
"196","7753-2007",2007-08-24,"John Stotz",29,3,43.8317012449799,-68.9941760240964,48.0333333333333
"197","7753-2007",2007-08-25,"John Stotz",29,3,43.8317012449799,-68.9941760240964,48.0541666666667
"198","7753-2007",2007-08-26,"John Stotz",29,3,43.8317012449799,-68.9941760240964,48.2
"199","2887-2008",2008-05-30,"John Drouin",15,2,44.5676437921727,-67.4332166396761,43.0111111111111
"200","2887-2008",2008-05-31,"John Drouin",15,2,44.5676437921727,-67.4332166396761,42.9916666666667
"201","2887-2008",2008-06-01,"John Drouin",15,2,44.5676437921727,-67.4332166396761,43.05
"202","2887-2008",2008-06-02,"John Drouin",15,2,44.5676437921727,-67.4332166396761,43.6176470588235
"203","2887-2008",2008-06-03,"John Drouin",15,2,44.5676437921727,-67.4332166396761,43.9583333333333
"204","2887-2008",2008-06-04,"John Drouin",15,2,44.5676437921727,-67.4332166396761,44.0916666666667
"205","2887-2008",2008-06-05,"John Drouin",15,2,44.5676437921727,-67.4332166396761,44.5916666666667
"206","2553-2008",2008-06-05,"John Drouin",4,1,44.6464436702128,-67.2482322163121,43.4818181818182
"207","2887-2008",2008-06-06,"John Drouin",15,2,44.5676437921727,-67.4332166396761,44.475
"208","2553-2008",2008-06-06,"John Drouin",4,1,44.6464436702128,-67.2482322163121,43.3166666666667
"209","2887-2008",2008-06-07,"John Drouin",15,2,44.5676437921727,-67.4332166396761,44.3625
"210","2553-2008",2008-06-07,"John Drouin",4,1,44.6464436702128,-67.2482322163121,43.4375
"211","2887-2008",2008-06-08,"John Drouin",15,2,44.5676437921727,-67.4332166396761,44.4208333333333
"212","2553-2008",2008-06-08,"John Drouin",4,1,44.6464436702128,-67.2482322163121,43.5916666666667
"213","2887-2008",2008-06-09,"John Drouin",15,2,44.5676437921727,-67.4332166396761,44.6083333333333
"214","2553-2008",2008-06-09,"John Drouin",4,1,44.6464436702128,-67.2482322163121,43.9208333333333
"215","2887-2008",2008-06-10,"John Drouin",15,2,44.5676437921727,-67.4332166396761,44.8291666666667
"216","2553-2008",2008-06-10,"John Drouin",4,1,44.6464436702128,-67.2482322163121,44.1375
"217","2887-2008",2008-06-11,"John Drouin",15,2,44.5676437921727,-67.4332166396761,44.9333333333333
"218","2553-2008",2008-06-11,"John Drouin",4,1,44.6464436702128,-67.2482322163121,44.2291666666667
"219","7753-2008",2008-06-12,"John Stotz",27,3,43.8338143018868,-68.9932336603774,42.9
"220","2887-2008",2008-06-12,"John Drouin",15,2,44.5676437921727,-67.4332166396761,45.2416666666667
"221","2553-2008",2008-06-12,"John Drouin",4,1,44.6464436702128,-67.2482322163121,44.4541666666667
"222","7753-2008",2008-06-13,"John Stotz",27,3,43.8338143018868,-68.9932336603774,43.1958333333333
"223","2887-2008",2008-06-13,"John Drouin",15,2,44.5676437921727,-67.4332166396761,45.6
"224","2553-2008",2008-06-13,"John Drouin",4,1,44.6464436702128,-67.2482322163121,44.675
"225","7753-2008",2008-06-14,"John Stotz",27,3,43.8338143018868,-68.9932336603774,43.3083333333333
"226","2887-2008",2008-06-14,"John Drouin",15,2,44.5676437921727,-67.4332166396761,45.5708333333333
"227","2553-2008",2008-06-14,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.0791666666667
"228","7753-2008",2008-06-15,"John Stotz",27,3,43.8338143018868,-68.9932336603774,43.425
"229","2887-2008",2008-06-15,"John Drouin",15,2,44.5676437921727,-67.4332166396761,45.9208333333333
"230","2553-2008",2008-06-15,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.7041666666667
"231","7753-2008",2008-06-16,"John Stotz",27,3,43.8338143018868,-68.9932336603774,43.5375
"232","2887-2008",2008-06-16,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.0833333333333
"233","2553-2008",2008-06-16,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.6916666666667
"234","7753-2008",2008-06-17,"John Stotz",27,3,43.8338143018868,-68.9932336603774,43.6416666666667
"235","2887-2008",2008-06-17,"John Drouin",15,2,44.5676437921727,-67.4332166396761,45.9833333333333
"236","2553-2008",2008-06-17,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.5333333333333
"237","7753-2008",2008-06-18,"John Stotz",27,3,43.8338143018868,-68.9932336603774,43.7791666666667
"238","2887-2008",2008-06-18,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.0416666666667
"239","2553-2008",2008-06-18,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.1625
"240","7753-2008",2008-06-19,"John Stotz",27,3,43.8338143018868,-68.9932336603774,43.9583333333333
"241","2887-2008",2008-06-19,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.0916666666667
"242","2553-2008",2008-06-19,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.0916666666667
"243","7753-2008",2008-06-20,"John Stotz",27,3,43.8338143018868,-68.9932336603774,44.2
"244","2887-2008",2008-06-20,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.1625
"245","2553-2008",2008-06-20,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.1
"246","2887-2008",2008-06-21,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.3291666666667
"247","2553-2008",2008-06-21,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.3666666666667
"248","2887-2008",2008-06-22,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.475
"249","2553-2008",2008-06-22,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.6
"250","2887-2008",2008-06-23,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.4833333333333
"251","2553-2008",2008-06-23,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.575
"252","2887-2008",2008-06-24,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.4833333333333
"253","2553-2008",2008-06-24,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.6916666666667
"254","2887-2008",2008-06-25,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.4666666666667
"255","2553-2008",2008-06-25,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.7291666666667
"256","2887-2008",2008-06-26,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.525
"257","2553-2008",2008-06-26,"John Drouin",4,1,44.6464436702128,-67.2482322163121,45.85
"258","2887-2008",2008-06-27,"John Drouin",15,2,44.5676437921727,-67.4332166396761,46.7833333333333
"259","2553-2008",2008-06-27,"John Drouin",4,1,44.6464436702128,-67.2482322163121,46.025
"260","2887-2008",2008-06-28,"John Drouin",15,2,44.5676437921727,-67.4332166396761,47.3666666666667
"261","2553-2008",2008-06-28,"John Drouin",4,1,44.6464436702128,-67.2482322163121,46.3583333333333
"262","2887-2008",2008-06-29,"John Drouin",15,2,44.5676437921727,-67.4332166396761,47.325
"263","2553-2008",2008-06-29,"John Drouin",4,1,44.6464436702128,-67.2482322163121,46.1958333333333
"264","2887-2008",2008-06-30,"John Drouin",15,2,44.5676437921727,-67.4332166396761,47.1916666666667
"265","2553-2008",2008-06-30,"John Drouin",4,1,44.6464436702128,-67.2482322163121,46
"266","2887-2008",2008-07-01,"John Drouin",15,2,44.5676437921727,-67.4332166396761,47.1083333333333
"267","2553-2008",2008-07-01,"John Drouin",4,1,44.6464436702128,-67.2482322163121,46.2291666666667
"268","2887-2008",2008-07-02,"John Drouin",15,2,44.5676437921727,-67.4332166396761,47.2375
"269","2553-2008",2008-07-02,"John Drouin",4,1,44.6464436702128,-67.2482322163121,46.4125
"270","2887-2008",2008-07-03,"John Drouin",15,2,44.5676437921727,-67.4332166396761,47.3875
"271","2553-2008",2008-07-03,"John Drouin",4,1,44.6464436702128,-67.2482322163121,46.4583333333333
"272","2887-2008",2008-07-04,"John Drouin",15,2,44.5676437921727,-67.4332166396761,47.65
"273","2553-2008",2008-07-04,"John Drouin",4,1,44.6464436702128,-67.2482322163121,46.75
"274","2887-2008",2008-07-05,"John Drouin",15,2,44.5676437921727,-67.4332166396761,47.7583333333333
"275","2553-2008",2008-07-05,"John Drouin",4,1,44.6464436702128,-67.2482322163121,46.9708333333333
